system:index,B11_2018,B11_2024,B12_2018,B12_2024,B2_2018,B2_2024,B3_2018,B3_2024,B4_2018,B4_2024,B8_2018,B8_2024,DW_LABEL_2018,DW_LABEL_2024,MNDWI_2018,MNDWI_2024,NDBI_2018,NDBI_2024,NDVI_2018,NDVI_2024,NDWI_2018,NDWI_2024,latitude,longitude,point_id,region,region_id,.geo
1_2_194_0_1_2_194_0,0.17155,0.21925,0.10305,0.1504,0.05705,0.0607,0.0759,0.079,0.05545,0.0682,0.2832,0.2668,6,6,-0.38654274,-0.4702431,-0.24551952,-0.09782944,0.67252326,0.59283584,-0.5772765,-0.5430885,9.937747577864824,76.35271181561659,5194.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_195_0_1_2_195_0,0.0091,0.0165,0.0066,0.0108,0.055,0.06085,0.051,0.0534,0.0304,0.0336,0.0213,0.02295,0,0,0.6971714,0.527897,-0.40131578,-0.1634981,-0.17601547,-0.1883289,0.4107884,0.3988212,9.838034581327557,76.21715603924295,5195.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_196_0_1_2_196_0,0.1465,0.16805,0.0738,0.0984,0.0403,0.0723,0.0602,0.0888,0.048,0.0871,0.2248,0.2224,6,6,-0.4175133,-0.30854586,-0.2108807,-0.13919836,0.6480938,0.4371567,-0.57754385,-0.4293059,9.770481271961769,76.28183473969955,5196.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_197_0_1_2_197_0,0.02875,0.0444,0.0163,0.0224,0.0623,0.0534,0.06725,0.0628,0.0534,0.0463,0.0781,0.0982,3,3,0.40104166,0.1716418,-0.46186242,-0.3772791,0.1878327,0.35916954,-0.074647404,-0.21987578,9.978800586349086,76.23584099715264,5197.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_198_0_1_2_198_0,0.19975,0.2007,0.1814,0.1777,0.0966,0.1238,0.1063,0.13,0.1184,0.1366,0.1406,0.1582,6,6,-0.30534226,-0.21378893,0.17379169,0.11841739,0.08571429,0.073270015,-0.13892265,-0.09784871,10.044018275976164,76.33744045578655,5198.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_199_0_1_2_199_0,0.0116,0.0139,0.008,0.0106,0.0732,0.071,0.06865,0.0731,0.04135,0.0429,0.02585,0.0243,0,0,0.7109034,0.6804598,-0.38050735,-0.2722513,-0.23065476,-0.2767857,0.45291007,0.5010267,10.066655821135976,76.17394707407679,5199.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_200_0_1_2_200_0,0.16805,0.2049,0.08795,0.1117,0.06205,0.0527,0.0728,0.0754,0.05795,0.0597,0.2637,0.3068,1,1,-0.39547437,-0.462005,-0.22154024,-0.19914012,0.63967043,0.67421556,-0.5673106,-0.60544217,9.782698359825796,76.35064569046311,5200.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_201_0_1_2_201_0,0.2551,0.21745,0.168,0.12495,0.05915,0.06105,0.07025,0.0744,0.0693,0.06605,0.3055,0.3216,6,1,-0.5681574,-0.49014905,-0.089903675,-0.19321027,0.6302028,0.6592287,-0.62608117,-0.6242424,9.862828083169257,76.43787210455112,5201.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_202_0_1_2_202_0,0.0128,0.0127,0.00825,0.0101,0.0746,0.0719,0.0712,0.0694,0.0425,0.0401,0.02615,0.0231,0,0,0.6952381,0.6906212,-0.34274712,-0.2905028,-0.2381646,-0.26898733,0.46276322,0.50054055,10.03009438907231,76.17511488394615,5202.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_203_0_1_2_203_0,0.0122,0.0117,0.00845,0.0085,0.0781,0.0667,0.0789,0.0604,0.0499,0.0376,0.02615,0.0226,0,0,0.7321625,0.67545074,-0.3637549,-0.31778425,-0.31229454,-0.24916944,0.50214183,0.4554217,9.958947818570046,76.17879797661104,5203.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_204_0_1_2_204_0,0.0105,0.0159,0.0074,0.0119,0.0718,0.0634,0.0662,0.063,0.0416,0.0384,0.0237,0.0236,0,0,0.726206,0.59695816,-0.3859649,-0.19493671,-0.27411944,-0.23870967,0.4727475,0.45496535,9.864534882209083,76.24392583470971,5204.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_205_0_1_2_205_0,0.014,0.0181,0.0087,0.0123,0.0768,0.058,0.0618,0.0514,0.0373,0.0312,0.0252,0.0216,0,0,0.6306069,0.4791367,-0.2857143,-0.08816121,-0.1936,-0.18181819,0.42068964,0.4082192,9.878368937584524,76.2026033316402,5205.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_206_0_1_2_206_0,0.1564,0.1662,0.07765,0.0847,0.05705,0.0524,0.0694,0.0686,0.054,0.0535,0.2898,0.291,1,1,-0.38529673,-0.4156729,-0.29896906,-0.27296588,0.68586385,0.68940496,-0.61358577,-0.61846495,9.79168151266699,76.36915098531597,5206.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_207_0_1_2_207_0,0.2113,0.22,0.1594,0.1708,0.0651,0.071,0.0775,0.08,0.101,0.1058,0.2187,0.1918,6,6,-0.4632964,-0.46666667,-0.017209303,0.06847984,0.36815766,0.2889785,-0.47670493,-0.41133186,9.985268456394747,76.29863323551258,5207.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_208_0_1_2_208_0,0.0142,0.0141,0.009,0.0095,0.0763,0.0641,0.07,0.0552,0.0442,0.0339,0.0249,0.0214,0,0,0.66270787,0.5930736,-0.2736573,-0.2056338,-0.27930537,-0.22603978,0.4752371,0.44125327,9.888969057937134,76.20143552177086,5208.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_209_0_1_2_209_0,0.0152,0.0147,0.00985,0.0113,0.06845,0.0664,0.07405,0.0778,0.0641,0.0624,0.0382,0.0438,0,0,0.6593838,0.68216217,-0.4307116,-0.4974359,-0.25317693,-0.17514125,0.31937638,0.27960527,10.058481152050488,76.24176987802782,5209.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_210_0_1_2_210_0,0.1941,0.2542,0.1078,0.2119,0.05245,0.1704,0.0612,0.189,0.06865,0.1921,0.2537,0.2572,6,6,-0.520564,-0.14711191,-0.13309513,-0.0058662496,0.57406545,0.14489205,-0.6113052,-0.15284626,9.900018335931804,76.3919681935326,5210.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_211_0_1_2_211_0,0.0872,0.0931,0.039,0.04145,0.0375,0.03955,0.0611,0.06465,0.0415,0.04305,0.2502,0.2696,0,0,-0.1759946,-0.18034865,-0.4831061,-0.48662806,0.7154611,0.7246122,-0.60745263,-0.6131638,9.842166831634508,76.26961765183553,5211.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_212_0_1_2_212_0,0.22145,0.1838,0.1386,0.0944,0.05325,0.046,0.0678,0.064,0.0641,0.0439,0.2136,0.2596,6,6,-0.53120136,-0.4834544,0.018043904,-0.17095174,0.53835076,0.7107084,-0.5181237,-0.6044499,10.055067553970833,76.37822396968558,5212.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_213_0_1_2_213_0,0.1643,0.1761,0.09265,0.1063,0.0546,0.0593,0.06585,0.0752,0.052,0.0593,0.228,0.2398,6,6,-0.4277645,-0.40151215,-0.16237573,-0.15316182,0.62857145,0.6034771,-0.5518122,-0.5225397,10.095581573284624,76.20889153862905,5213.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_214_0_1_2_214_0,0.022,0.0361,0.0128,0.0208,0.0668,0.0548,0.0869,0.0674,0.0742,0.047,0.0508,0.068,0,0,0.5959596,0.30241546,-0.3956044,-0.30643612,-0.1872,0.1826087,0.26216412,-0.0044313148,9.761947276762633,76.29629761577388,5214.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_215_0_1_2_215_0,0.1903,0.2198,0.14705,0.1751,0.0606,0.0726,0.06985,0.0924,0.06795,0.1058,0.2143,0.2492,6,6,-0.46300212,-0.40807176,-0.059317846,-0.06268657,0.51851195,0.40394366,-0.50835824,-0.45901638,10.033867313265613,76.32648100932029,5215.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_216_0_1_2_216_0,0.0125,0.0172,0.0087,0.0118,0.0714,0.058,0.061,0.05,0.0372,0.0308,0.0251,0.0196,0,0,0.65986395,0.48809522,-0.33510637,-0.06521739,-0.19422151,-0.22222222,0.41695702,0.43678162,9.86534336596479,76.1957761354809,5216.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_217_0_1_2_217_0,0.0105,0.0123,0.00685,0.0093,0.0607,0.0535,0.0653,0.0566,0.04655,0.0421,0.0269,0.027,0,0,0.72295517,0.6429608,-0.43850267,-0.3740458,-0.26752892,-0.21852387,0.4164859,0.354067,9.857528022992952,76.36600688182155,5217.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_218_0_1_2_218_0,0.0191,0.01915,0.0162,0.01505,0.0602,0.06685,0.0724,0.06805,0.0486,0.0429,0.0278,0.03245,0,0,0.5825137,0.5607798,-0.18550107,-0.25775194,-0.2722513,-0.13868614,0.44510978,0.35422885,9.820247938701991,76.27087529323329,5218.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_219_0_1_2_219_0,0.0148,0.0143,0.0123,0.01105,0.0664,0.0544,0.0476,0.04635,0.0286,0.0285,0.0198,0.0205,0,0,0.525641,0.5284419,-0.14450867,-0.17816092,-0.18181819,-0.1632653,0.41246292,0.38668662,9.818451308133751,76.17825898744057,5219.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_220_0_1_2_220_0,0.20195,0.201,0.0916,0.0974,0.04035,0.0398,0.0582,0.0616,0.04075,0.0362,0.3638,0.3608,1,1,-0.5525658,-0.5308454,-0.28608042,-0.28444287,0.7985416,0.81763226,-0.7241706,-0.7083333,10.003594088190786,76.44460946918201,5220.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_221_0_1_2_221_0,0.17995,0.21525,0.109,0.13425,0.0573,0.05355,0.0732,0.0746,0.05355,0.05775,0.2735,0.2785,1,6,-0.42168674,-0.48525098,-0.2063072,-0.12810126,0.67252713,0.6565056,-0.5777329,-0.57745683,9.864265387623847,76.33142174338295,5221.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_222_0_1_2_222_0,0.0144,0.016,0.0092,0.012,0.0787,0.0634,0.0739,0.0574,0.0458,0.0339,0.0274,0.0206,0,0,0.6738392,0.5640327,-0.3110048,-0.12568305,-0.2513661,-0.2440367,0.45903257,0.47179487,9.910798119341239,76.18257090080435,5222.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_223_0_1_2_223_0,0.2155,0.3362,0.11345,0.2154,0.0663,0.0732,0.07795,0.0905,0.07165,0.1016,0.3265,0.326,1,1,-0.46873403,-0.57581437,-0.20479704,0.015403202,0.6400854,0.5247895,-0.61453825,-0.5654262,9.854922908669005,76.40589208043646,5223.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_224_0_1_2_224_0,0.1459,0.1729,0.0719,0.1007,0.0562,0.0471,0.0665,0.0703,0.0469,0.0459,0.2792,0.3028,6,6,-0.373823,-0.421875,-0.31357327,-0.27307126,0.7123582,0.7367365,-0.61527336,-0.6231573,9.917176157858487,76.25272932449408,5224.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_225_0_1_2_225_0,0.1491,0.1781,0.08305,0.1145,0.05705,0.0483,0.0692,0.0742,0.05315,0.0554,0.2489,0.2788,6,6,-0.36601007,-0.41181132,-0.25075376,-0.22039834,0.6480715,0.668462,-0.5649167,-0.5796034,10.066925315721212,76.21014918002682,5225.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_226_0_1_2_226_0,0.20045,0.2338,0.1379,0.1776,0.0694,0.0736,0.0757,0.0882,0.0679,0.085,0.1855,0.217,6,6,-0.45174724,-0.45217392,0.038735587,0.03726708,0.4640884,0.4370861,-0.42036754,-0.42201835,9.76221677134787,76.32666067237712,5226.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_227_0_1_2_227_0,0.14575,0.1502,0.0904,0.1001,0.0542,0.0508,0.07135,0.0655,0.0546,0.0529,0.2724,0.208,6,6,-0.34269923,-0.392675,-0.30288175,-0.16136236,0.666055,0.59448063,-0.5848727,-0.52102375,10.030543546714371,76.23449352422645,5227.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_228_0_1_2_228_0,0.01275,0.0148,0.0086,0.0106,0.0713,0.0689,0.06445,0.0665,0.0384,0.0402,0.02535,0.023,0,0,0.6696891,0.63591635,-0.33070865,-0.21693122,-0.20470588,-0.2721519,0.43541202,0.48603353,10.028028263918836,76.16397577442306,5228.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_229_0_1_2_229_0,0.0106,0.01345,0.007,0.01075,0.0639,0.05885,0.0547,0.047,0.0291,0.02905,0.0191,0.0204,0,0,0.6753446,0.5550041,-0.28619528,-0.20531757,-0.20746888,-0.17492417,0.48238483,0.39465874,9.752874292393027,76.21284412587917,5229.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_230_0_1_2_230_0,0.0148,0.0141,0.01055,0.0097,0.06295,0.0604,0.06485,0.0667,0.05235,0.0536,0.03395,0.0331,0,0,0.62837416,0.6509901,-0.3928205,-0.40254238,-0.21320973,-0.23644751,0.31275302,0.33667335,10.004402571946493,76.27186344004582,5230.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_231_0_1_2_231_0,0.0159,0.0127,0.0112,0.0114,0.0665,0.0558,0.0525,0.0455,0.0306,0.0283,0.0241,0.02235,0,0,0.5350877,0.5635739,-0.205,-0.27532098,-0.11882998,-0.11747285,0.3707572,0.3411938,9.754760754489677,76.18095393329293,5231.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_232_0_1_2_232_0,0.0184,0.0138,0.0115,0.0116,0.0863,0.073,0.08505,0.0753,0.0581,0.0495,0.03675,0.0291,0,0,0.64427257,0.6902357,-0.33272892,-0.35664335,-0.22509225,-0.259542,0.39655173,0.44252872,9.951940959353912,76.22928329557855,5232.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_233_0_1_2_233_0,0.21885,0.2286,0.1274,0.1334,0.05015,0.05325,0.0657,0.07395,0.0606,0.0527,0.3275,0.3968,1,1,-0.53821826,-0.5111552,-0.19886519,-0.26894787,0.68770933,0.76551723,-0.6658189,-0.6858205,9.899120020647684,76.42583467974391,5233.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_234_0_1_2_234_0,0.21295,0.21665,0.18205,0.19145,0.1089,0.0937,0.13,0.1047,0.1236,0.1021,0.2374,0.2358,6,6,-0.241872,-0.34837404,-0.054291107,-0.04232512,0.31523547,0.3956792,-0.29232445,-0.385022,9.936939094109118,76.3520829949177,5234.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_235_0_1_2_235_0,0.0141,0.0158,0.0095,0.0129,0.0626,0.0633,0.0646,0.0682,0.0521,0.0536,0.0314,0.0322,0,0,0.64167726,0.6238095,-0.3802198,-0.34166667,-0.2479042,-0.24941725,0.34583333,0.35856575,9.92373385943256,76.30438245333096,5235.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_236_0_1_2_236_0,0.1071,0.1104,0.05,0.0541,0.0528,0.0526,0.0656,0.0692,0.047,0.0474,0.2164,0.2168,0,0,-0.2403011,-0.22939867,-0.33786708,-0.32518336,0.64312834,0.64118093,-0.5347518,-0.5160839,9.907833678903645,76.2904585664271,5236.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_237_0_1_2_237_0,0.16755,0.1976,0.1168,0.1394,0.07015,0.0898,0.07715,0.1024,0.0726,0.0978,0.221,0.2216,6,6,-0.36943194,-0.31733334,-0.13756274,-0.057251908,0.5054496,0.38760176,-0.48247525,-0.36790124,10.024255339725535,76.23045110544791,5237.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_238_0_1_2_238_0,0.17665,0.1766,0.09945,0.1046,0.05785,0.0566,0.0646,0.0634,0.0635,0.0622,0.2169,0.2696,1,1,-0.46445596,-0.47166666,-0.10227417,-0.20842671,0.5470756,0.62507534,-0.54103017,-0.61921924,9.811803775031267,76.39484280244179,5238.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_239_0_1_2_239_0,0.23335,0.21945,0.1413,0.12605,0.05645,0.0524,0.0838,0.0709,0.1129,0.07195,0.2596,0.2972,1,1,-0.47154343,-0.5116239,-0.053250838,-0.15048872,0.3938255,0.61018556,-0.5119394,-0.6147786,9.899479346761332,76.43966873511935,5239.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_240_0_1_2_240_0,0.1436,0.1754,0.0745,0.0902,0.0484,0.047,0.05645,0.0572,0.04245,0.0429,0.2142,0.2548,1,1,-0.43564108,-0.5081685,-0.19731693,-0.18456532,0.6691993,0.7117904,-0.58285606,-0.6333333,9.81189360655968,76.39277667728831,5240.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_241_0_1_2_241_0,0.01415,0.0213,0.00915,0.0188,0.0677,0.0688,0.0684,0.0738,0.0541,0.0572,0.03375,0.0371,0,0,0.65717745,0.5520505,-0.4091858,-0.27054796,-0.23164485,-0.21314952,0.33920705,0.33092877,9.977722608008143,76.27195327157423,5241.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_242_0_1_2_242_0,0.18995,0.2316,0.09675,0.1133,0.04795,0.0542,0.0641,0.0712,0.0467,0.055,0.3227,0.3436,6,6,-0.49537492,-0.5297226,-0.2589486,-0.19471489,0.7471576,0.72403413,-0.6685626,-0.65670204,10.010061958236445,76.40508359668075,5242.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_243_0_1_2_243_0,0.1695,0.1981,0.1191,0.1467,0.0794,0.0908,0.0861,0.1106,0.0918,0.1244,0.15,0.1872,6,6,-0.32629108,-0.2834467,0.061032865,0.028289644,0.24069479,0.20154044,-0.27064803,-0.2572196,9.944574774024133,76.30204683359224,5243.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_244_0_1_2_244_0,0.0131,0.0118,0.0081,0.0081,0.0824,0.0668,0.0801,0.0634,0.0553,0.0405,0.03105,0.0246,0,0,0.7188841,0.6861702,-0.40656853,-0.35164836,-0.2808338,-0.24423963,0.44129553,0.4409091,9.956163041189274,76.18355904761688,5244.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_245_0_1_2_245_0,0.32405,0.2836,0.2841,0.1788,0.1384,0.0776,0.161,0.109,0.176,0.1138,0.2796,0.2768,7,5,-0.3361509,-0.44472745,0.073635384,0.01213419,0.22739245,0.41730672,-0.2691784,-0.4349404,9.978800586349086,76.22380357234543,5245.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_246_0_1_2_246_0,0.0153,0.0129,0.00975,0.0105,0.0789,0.0708,0.07915,0.0711,0.0517,0.0491,0.03225,0.0241,0,0,0.6760191,0.69285715,-0.3564669,-0.3027027,-0.23168553,-0.34153005,0.4210054,0.49369746,9.953378263808505,76.21185597906664,5246.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_247_0_1_2_247_0,0.0151,0.0149,0.0126,0.01145,0.0666,0.0567,0.0536,0.04465,0.0331,0.0287,0.0204,0.02095,0,0,0.5604076,0.49958017,-0.14929578,-0.16875872,-0.23738317,-0.15609264,0.44864866,0.3612805,9.75853367868298,76.17250976962221,5247.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_248_0_1_2_248_0,0.0391,0.0421,0.0221,0.0276,0.0602,0.0624,0.0661,0.0697,0.0526,0.0598,0.0747,0.0817,0,0,0.256654,0.24686942,-0.31282952,-0.31987077,0.17360565,0.15477031,-0.061079547,-0.07926024,9.893460634357732,76.31794701412116,5248.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_249_0_1_2_249_0,0.25245,0.2488,0.19945,0.1829,0.1327,0.1134,0.1525,0.1288,0.158,0.126,0.2619,0.235,6,6,-0.2468206,-0.31779662,-0.018372703,0.028524183,0.24743986,0.30193907,-0.26399612,-0.29191864,10.097108709267628,76.27608552188119,5249.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_250_0_1_2_250_0,0.17335,0.202,0.0965,0.1281,0.04915,0.0506,0.0582,0.0611,0.048,0.0578,0.2182,0.2154,6,6,-0.4973008,-0.53553784,-0.11454476,-0.032103498,0.6393689,0.57686675,-0.5788712,-0.558047,9.77560166908125,76.43535682175558,5250.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_251_0_1_2_251_0,0.0156,0.0154,0.0105,0.0101,0.0774,0.0628,0.0639,0.0572,0.0415,0.0316,0.0294,0.0211,0,0,0.60754716,0.57575756,-0.30666667,-0.15616438,-0.17066291,-0.19924098,0.3697749,0.46104726,9.913313402136774,76.16792836167319,5251.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_252_0_1_2_252_0,0.01315,0.0132,0.009,0.0092,0.06405,0.0652,0.06485,0.0741,0.04795,0.0561,0.0318,0.0353,0,0,0.6628205,0.6975945,-0.41490546,-0.4556701,-0.20250784,-0.22757111,0.3419555,0.3546618,10.071955881312281,76.2303612739195,5252.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_253_0_1_2_253_0,0.0091,0.01585,0.0074,0.0108,0.0565,0.0621,0.0554,0.05355,0.0277,0.0331,0.016,0.022,0,0,0.71782947,0.5432277,-0.2749004,-0.16248348,-0.26773456,-0.20145191,0.55182076,0.41760424,9.806593546383374,76.21877300675436,5253.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_254_0_1_2_254_0,0.01255,0.0129,0.00835,0.0096,0.0737,0.0711,0.06795,0.0686,0.03875,0.0392,0.02355,0.0236,0,0,0.68819875,0.68343556,-0.30470914,-0.2931507,-0.24398074,-0.24840765,0.4852459,0.48806942,10.039886025669214,76.16963516071303,5254.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_255_0_1_2_255_0,0.0145,0.0126,0.0083,0.0088,0.0767,0.0664,0.0762,0.0631,0.0476,0.0374,0.0292,0.0214,0,0,0.6802646,0.667107,-0.33638445,-0.25882354,-0.23958333,-0.27210885,0.44592032,0.4934911,9.940532355245594,76.19227270587284,5255.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_256_0_1_2_256_0,0.1506,0.1621,0.07465,0.0787,0.059,0.0526,0.0675,0.072,0.0471,0.0469,0.2615,0.2952,1,6,-0.3810179,-0.38487825,-0.26910943,-0.2910562,0.6947505,0.7258112,-0.58966565,-0.60784316,9.769223630564001,76.32693016696236,5256.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_257_0_1_2_257_0,0.2311,0.2176,0.1589,0.1447,0.05455,0.0565,0.0744,0.0756,0.07495,0.0701,0.2334,0.2482,6,6,-0.5129296,-0.48431104,-0.004951561,-0.06569343,0.5138641,0.559535,-0.5165692,-0.5330451,10.063601549169968,76.33627264591719,5257.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_258_0_1_2_258_0,0.2142,0.2365,0.1085,0.1354,0.0426,0.0533,0.0577,0.06645,0.0396,0.05495,0.3598,0.3734,1,6,-0.5755793,-0.56131375,-0.25365853,-0.22446303,0.80170256,0.74343413,-0.7235928,-0.69785154,9.884477481516537,76.42448720681773,5258.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_259_0_1_2_259_0,0.01105,0.0131,0.00675,0.0091,0.06835,0.0652,0.07375,0.0712,0.05515,0.0534,0.0333,0.031,0,0,0.7393868,0.6892052,-0.5016911,-0.40589568,-0.24703223,-0.26540285,0.3778608,0.39334637,9.874146855749162,76.3325895532523,5259.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_260_0_1_2_260_0,0.1274,0.1506,0.0702,0.0747,0.0499,0.052,0.062,0.0771,0.0488,0.0539,0.1764,0.2114,1,1,-0.34530094,-0.32279316,-0.16129032,-0.1679558,0.5666075,0.59366757,-0.47986576,-0.46551126,9.89337080282932,76.31390459534262,5260.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_261_0_1_2_261_0,0.0185,0.01375,0.0148,0.01025,0.0582,0.0547,0.0472,0.04395,0.0342,0.0292,0.0238,0.02305,0,0,0.4368341,0.5233969,-0.1252955,-0.2527174,-0.17931035,-0.11770335,0.32957748,0.3119403,9.810456302105088,76.15373498018411,5261.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_262_0_1_2_262_0,0.022,0.0157,0.0186,0.0115,0.0754,0.0594,0.0777,0.0684,0.0612,0.0528,0.0389,0.0303,0,0,0.558676,0.62663496,-0.27750412,-0.3173913,-0.22277722,-0.27075812,0.3327616,0.38601825,9.90028783051704,76.28803311515998,5262.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_263_0_1_2_263_0,0.1857,0.1774,0.1053,0.0876,0.0531,0.0524,0.0669,0.0726,0.06495,0.0506,0.2223,0.2896,1,1,-0.47030878,-0.4192,-0.089705884,-0.24025697,0.5477807,0.70252794,-0.5373444,-0.5991165,10.094144268830034,76.29782475175688,5263.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_264_0_1_2_264_0,0.29935,0.28655,0.1988,0.1818,0.07195,0.07155,0.09435,0.10195,0.1053,0.12,0.2534,0.2661,4,4,-0.52070105,-0.47516087,0.08312981,0.03700353,0.41287985,0.37839937,-0.4573688,-0.44599918,9.941969659700186,76.42089394568126,5264.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_265_0_1_2_265_0,0.1692,0.1753,0.1091,0.111,0.0656,0.0578,0.075,0.073,0.065,0.0566,0.2656,0.2332,6,6,-0.3857494,-0.4120016,-0.22171113,-0.14173807,0.6067756,0.6093858,-0.5596007,-0.52318746,10.072315207425929,76.20934069627111,5265.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_266_0_1_2_266_0,0.0223,0.0429,0.0143,0.0273,0.0606,0.0611,0.0696,0.0688,0.0535,0.0557,0.0474,0.0712,0,0,0.51468986,0.23187108,-0.36011478,-0.24802804,-0.060455896,0.12214342,0.1897436,-0.017142856,9.900018335931804,76.3183063402348,5266.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_267_0_1_2_267_0,0.14765,0.1614,0.0722,0.0883,0.05785,0.0478,0.0693,0.0668,0.0491,0.049,0.3094,0.31,1,6,-0.3611431,-0.41454864,-0.35390002,-0.31523123,0.7260809,0.7270195,-0.6340111,-0.6454353,9.805066410400372,76.34714226085504,5267.0,Kochi,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
